lead_id,full_name,email,phone,source_id,campaign_id,funnel_stage_id,property_id,agent_id,created_at,converted
10751,Omar Emara,omar.emara10750@clients.com,+201263065459,1,16,5,13486,448,2024-07-18,True
10752,Ibrahim Badawy,ibrahim.badawy10751@clients.com,+201566759045,2,24,3,7549,493,2024-11-03,False
10753,Nour El-Masry,nour.el-masry10752@clients.com,+201289808208,4,18,6,2855,626,2024-09-11,False
10754,Mahmoud Abbas,mahmoud.abbas10753@clients.com,+201025571545,3,16,3,12108,356,2024-07-21,False
10755,Hana Ibrahim,hana.ibrahim10754@clients.com,+201045664668,1,30,5,1928,345,2024-05-13,True
10756,Tarek Shalaby,tarek.shalaby10755@clients.com,+201287778747,1,1,3,12607,182,2024-08-25,False
10757,Sara Said,sara.said10756@clients.com,+201118357935,4,2,5,9810,655,2024-11-09,False
10758,Khaled Kamel,khaled.kamel10757@clients.com,+201557548232,2,3,5,13350,12,2023-05-19,True
10759,Mariam Abbas,mariam.abbas10758@clients.com,+201577845564,1,8,5,3059,372,2024-11-12,True
10760,Nour Taha,nour.taha10759@clients.com,+201051636168,1,43,5,7186,149,2024-06-13,True
10761,Youssef Ghoneim,youssef.ghoneim10760@clients.com,+201126165628,4,34,5,14714,10,2024-10-29,True
10762,Mohamed Khaled,mohamed.khaled10761@clients.com,+201191891537,1,15,4,6564,145,2024-11-24,False
10763,Ali Taha,ali.taha10762@clients.com,+201267047349,1,34,6,4183,178,2023-06-27,False
10764,Hoda Soliman,hoda.soliman10763@clients.com,+201058187194,4,23,6,4749,43,2023-09-18,False
10765,Laila El-Masry,laila.el-masry10764@clients.com,+201163219805,1,23,4,10361,191,2024-12-09,False
10766,Ali Emara,ali.emara10765@clients.com,+201077773998,1,48,5,2030,338,2023-05-11,True
10767,Mohamed Soliman,mohamed.soliman10766@clients.com,+201540615838,4,22,3,1528,372,2023-05-25,False
10768,Hoda Nassar,hoda.nassar10767@clients.com,+201183583276,2,41,5,13592,161,2024-07-18,False
10769,Nour Badawy,nour.badawy10768@clients.com,+201086440693,1,48,2,8489,768,2024-08-24,False
10770,Tarek Fouad,tarek.fouad10769@clients.com,+201084731361,1,28,5,1573,799,2024-07-13,True
10771,Ibrahim Nassar,ibrahim.nassar10770@clients.com,+201529572157,1,4,3,2338,496,2024-11-27,False
10772,Aya Ibrahim,aya.ibrahim10771@clients.com,+201046743323,1,46,5,2301,44,2023-03-23,False
10773,Youssef Fahmy,youssef.fahmy10772@clients.com,+201584898851,4,47,5,9298,513,2023-03-24,True
10774,Aya Badawy,aya.badawy10773@clients.com,+201524961432,2,11,5,13956,268,2024-04-05,True
10775,Mahmoud Said,mahmoud.said10774@clients.com,+201181224601,4,49,5,8230,346,2023-05-15,True
10776,Youssef Amer,youssef.amer10775@clients.com,+201182468910,1,13,5,507,295,2024-04-29,True
10777,Mahmoud Ghoneim,mahmoud.ghoneim10776@clients.com,+201051057272,2,41,5,1002,752,2023-11-19,True
10778,Hana Rizk,hana.rizk10777@clients.com,+201129114356,2,14,5,12971,613,2024-03-12,True
10779,Hassan Abbas,hassan.abbas10778@clients.com,+201234329585,3,35,3,3114,514,2024-11-27,False
10780,Sara Badawy,sara.badawy10779@clients.com,+201576843119,4,33,3,7097,661,2023-03-13,False
10781,Hana Shalaby,hana.shalaby10780@clients.com,+201276001620,1,25,5,13683,357,2024-12-12,True
10782,Hassan Soliman,hassan.soliman10781@clients.com,+201226053538,2,25,4,9235,445,2023-10-25,False
10783,Sara Khaled,sara.khaled10782@clients.com,+201261470269,3,45,5,1342,135,2023-10-09,False
10784,Laila Fahmy,laila.fahmy10783@clients.com,+201112276128,2,27,5,13576,546,2023-07-12,True
10785,Tarek Mansour,tarek.mansour10784@clients.com,+201052949843,3,11,5,1367,488,2023-03-24,True
10786,Mona Hassan,mona.hassan10785@clients.com,+201543032349,4,45,5,5237,8,2024-12-26,True
10787,Aya El-Masry,aya.el-masry10786@clients.com,+201593833418,4,33,5,11651,53,2024-11-15,False
10788,Mona Shalaby,mona.shalaby10787@clients.com,+201211823836,2,21,1,13236,142,2024-11-30,False
10789,Laila Shalaby,laila.shalaby10788@clients.com,+201055734951,1,43,5,12626,505,2024-01-27,True
10790,Hana Khaled,hana.khaled10789@clients.com,+201185656902,4,29,5,14701,334,2024-11-18,False
10791,Ibrahim Kamel,ibrahim.kamel10790@clients.com,+201292759135,1,49,4,3726,513,2023-12-24,False
10792,Aya Rizk,aya.rizk10791@clients.com,+201076305443,3,13,6,8163,78,2023-10-13,False
10793,Ibrahim Shalaby,ibrahim.shalaby10792@clients.com,+201241556776,2,29,5,11236,799,2023-04-22,True
10794,Omar Said,omar.said10793@clients.com,+201012695174,3,3,1,1317,28,2023-03-12,False
10795,Mohamed Kamel,mohamed.kamel10794@clients.com,+201249878364,2,20,5,5322,466,2024-11-19,True
10796,Hoda Ghoneim,hoda.ghoneim10795@clients.com,+201559493620,1,31,5,14325,600,2023-10-22,True
10797,Khaled Amer,khaled.amer10796@clients.com,+201197689189,4,44,6,9614,485,2024-03-15,False
10798,Aya Shalaby,aya.shalaby10797@clients.com,+201232077959,4,20,5,12058,538,2023-11-11,True
10799,Fatima Kamel,fatima.kamel10798@clients.com,+201551796015,1,33,3,5340,681,2023-08-30,False
10800,Nour El-Masry,nour.el-masry10799@clients.com,+201060765014,2,2,5,12774,480,2024-12-26,True
10801,Aya Shalaby,aya.shalaby10800@clients.com,+201269236163,4,8,1,14953,131,2023-12-17,False
10802,Laila El-Masry,laila.el-masry10801@clients.com,+201043312455,1,23,2,7494,323,2023-03-08,False
10803,Aya Fouad,aya.fouad10802@clients.com,+201180350590,2,45,6,13162,769,2024-08-07,False
10804,Fatima Shalaby,fatima.shalaby10803@clients.com,+201187427288,1,50,4,710,226,2023-01-27,False
10805,Hana Badawy,hana.badawy10804@clients.com,+201265300646,4,31,5,1526,40,2024-02-26,True
10806,Laila Hassan,laila.hassan10805@clients.com,+201514222434,3,30,5,7144,524,2024-02-18,True
10807,Dina Soliman,dina.soliman10806@clients.com,+201230862436,4,6,2,7782,87,2024-04-08,False
10808,Ali Hassan,ali.hassan10807@clients.com,+201590804611,2,24,5,5921,739,2024-07-04,True
10809,Omar Soliman,omar.soliman10808@clients.com,+201097310007,2,7,5,7826,686,2024-04-16,False
10810,Dina Hassan,dina.hassan10809@clients.com,+201224701618,1,35,5,14637,84,2024-09-25,False
10811,Ahmed Emara,ahmed.emara10810@clients.com,+201084167146,3,20,3,10925,97,2023-05-05,False
10812,Dina Abbas,dina.abbas10811@clients.com,+201129729850,3,41,5,8770,494,2023-10-07,True
10813,Hassan Soliman,hassan.soliman10812@clients.com,+201533132755,2,37,5,9280,339,2024-10-02,False
10814,Nour Ibrahim,nour.ibrahim10813@clients.com,+201072738115,4,19,6,11276,560,2023-09-22,False
10815,Youssef Hassan,youssef.hassan10814@clients.com,+201099212300,4,41,4,1721,491,2023-06-14,False
10816,Mariam Shalaby,mariam.shalaby10815@clients.com,+201180268895,1,10,5,9705,233,2024-08-19,True
10817,Laila Taha,laila.taha10816@clients.com,+201528713348,2,22,4,10652,672,2024-02-14,False
10818,Youssef Ali,youssef.ali10817@clients.com,+201139443792,3,50,5,6535,212,2023-11-16,True
10819,Hana Mansour,hana.mansour10818@clients.com,+201159595460,1,21,5,11138,212,2024-05-22,True
10820,Ali Mansour,ali.mansour10819@clients.com,+201511913703,4,16,5,10535,730,2023-01-18,True
10821,Youssef Fouad,youssef.fouad10820@clients.com,+201266656987,4,27,6,6714,286,2023-08-07,False
10822,Hana Mansour,hana.mansour10821@clients.com,+201266601284,4,39,5,4135,40,2024-01-25,True
10823,Hoda Ibrahim,hoda.ibrahim10822@clients.com,+201076366864,1,35,5,10010,31,2023-06-16,True
10824,Hoda Khaled,hoda.khaled10823@clients.com,+201079314525,4,4,4,2715,633,2024-11-25,False
10825,Khaled Ghoneim,khaled.ghoneim10824@clients.com,+201224950812,3,15,1,12696,352,2023-05-03,False
10826,Ahmed Badawy,ahmed.badawy10825@clients.com,+201116611634,1,17,5,9115,212,2023-10-28,True
10827,Youssef Shalaby,youssef.shalaby10826@clients.com,+201064362398,1,30,5,3767,505,2023-08-25,False
10828,Sara Abbas,sara.abbas10827@clients.com,+201192995331,1,8,3,847,25,2024-01-06,False
10829,Dina Ghoneim,dina.ghoneim10828@clients.com,+201517487876,1,26,3,11025,170,2024-10-29,False
10830,Mona Amer,mona.amer10829@clients.com,+201557843511,1,25,5,3447,67,2024-10-02,True
10831,Mohamed Nassar,mohamed.nassar10830@clients.com,+201013753702,2,40,5,5939,705,2024-04-03,True
10832,Hana Emara,hana.emara10831@clients.com,+201544584594,3,45,2,4032,36,2024-09-26,False
10833,Hana Rizk,hana.rizk10832@clients.com,+201144069254,4,8,6,1005,146,2023-07-20,False
10834,Mahmoud Shalaby,mahmoud.shalaby10833@clients.com,+201568013139,2,8,1,6196,605,2024-05-21,False
10835,Omar Soliman,omar.soliman10834@clients.com,+201281656065,2,20,4,7358,475,2024-03-20,False
10836,Khaled Hassan,khaled.hassan10835@clients.com,+201273017349,4,41,4,1904,19,2023-11-15,False
10837,Laila Nassar,laila.nassar10836@clients.com,+201038408087,4,19,3,8991,588,2024-05-15,False
10838,Ahmed Rizk,ahmed.rizk10837@clients.com,+201121851042,3,45,3,14021,13,2023-04-18,False
10839,Mohamed Mansour,mohamed.mansour10838@clients.com,+201225815560,3,28,3,6141,23,2024-03-11,False
10840,Omar Fouad,omar.fouad10839@clients.com,+201117419454,1,19,1,1928,568,2024-12-22,False
10841,Mona El-Masry,mona.el-masry10840@clients.com,+201532366157,2,20,5,12043,41,2023-07-30,True
10842,Mariam Ghoneim,mariam.ghoneim10841@clients.com,+201577995569,3,50,5,6596,427,2024-08-18,False
10843,Laila Emara,laila.emara10842@clients.com,+201258958424,3,22,3,5316,431,2023-03-14,False
10844,Ibrahim Ali,ibrahim.ali10843@clients.com,+201536665544,1,22,5,8227,614,2023-08-11,True
10845,Mona Emara,mona.emara10844@clients.com,+201517350428,1,1,2,6209,115,2024-11-13,False
10846,Dina Emara,dina.emara10845@clients.com,+201114245676,2,18,5,5741,128,2023-07-04,True
10847,Khaled Rizk,khaled.rizk10846@clients.com,+201193628560,3,24,3,4334,591,2024-12-20,False
10848,Hoda El-Masry,hoda.el-masry10847@clients.com,+201177501790,1,47,5,6031,293,2024-08-30,True
10849,Mona Mansour,mona.mansour10848@clients.com,+201289857893,4,41,6,383,683,2024-11-10,False
10850,Laila Hassan,laila.hassan10849@clients.com,+201577081343,4,8,5,5025,183,2024-08-11,True
10851,Mariam Kamel,mariam.kamel10850@clients.com,+201155755519,1,36,4,7144,729,2024-02-12,False
10852,Hassan Badawy,hassan.badawy10851@clients.com,+201536024102,3,48,1,11617,276,2023-01-20,False
10853,Hassan Fouad,hassan.fouad10852@clients.com,+201590116708,3,46,6,2121,277,2024-05-04,False
10854,Fatima Nassar,fatima.nassar10853@clients.com,+201512181941,3,23,5,11700,690,2024-06-15,True
10855,Omar Said,omar.said10854@clients.com,+201180077640,2,48,4,12460,516,2023-05-10,False
10856,Omar Badawy,omar.badawy10855@clients.com,+201579797593,1,28,1,13096,685,2024-11-18,False
10857,Tarek Shalaby,tarek.shalaby10856@clients.com,+201070856430,3,11,5,11272,373,2024-05-07,True
10858,Tarek Said,tarek.said10857@clients.com,+201087582093,1,6,5,6369,443,2023-04-01,True
10859,Ibrahim Ghoneim,ibrahim.ghoneim10858@clients.com,+201041219714,2,36,5,1891,253,2024-04-24,True
10860,Khaled Taha,khaled.taha10859@clients.com,+201115911197,2,39,5,7919,542,2023-09-08,False
10861,Hoda Nassar,hoda.nassar10860@clients.com,+201530202394,3,24,5,14288,99,2023-08-18,True
10862,Nour Amer,nour.amer10861@clients.com,+201182266160,1,36,3,12647,79,2023-07-05,False
10863,Dina Hassan,dina.hassan10862@clients.com,+201210698485,4,8,3,9626,659,2024-04-07,False
10864,Ibrahim Badawy,ibrahim.badawy10863@clients.com,+201562167077,2,46,5,3779,271,2023-11-11,True
10865,Sara Rizk,sara.rizk10864@clients.com,+201066586234,2,42,4,8740,277,2023-07-29,False
10866,Hoda Mansour,hoda.mansour10865@clients.com,+201081387611,4,47,5,9596,673,2024-05-22,True
10867,Nour El-Masry,nour.el-masry10866@clients.com,+201520384615,2,45,1,1577,424,2023-01-05,False
10868,Ahmed Ali,ahmed.ali10867@clients.com,+201519978383,4,39,5,10314,164,2023-10-26,False
10869,Aya Shalaby,aya.shalaby10868@clients.com,+201079393371,3,1,5,4581,678,2024-10-23,True
10870,Ali Soliman,ali.soliman10869@clients.com,+201533610322,1,27,6,14696,272,2024-04-06,False
10871,Hana Rizk,hana.rizk10870@clients.com,+201157392590,3,19,5,12964,790,2024-03-26,True
10872,Hoda Taha,hoda.taha10871@clients.com,+201276276951,2,40,5,4285,78,2023-02-15,True
10873,Youssef Said,youssef.said10872@clients.com,+201147563114,2,32,5,453,47,2023-12-22,True
10874,Tarek Badawy,tarek.badawy10873@clients.com,+201067662774,2,5,3,6153,570,2023-09-21,False
10875,Omar El-Masry,omar.el-masry10874@clients.com,+201249535565,4,21,1,1656,129,2023-11-01,False
10876,Omar Mansour,omar.mansour10875@clients.com,+201047152309,4,9,4,10058,543,2024-07-20,False
10877,Laila Fahmy,laila.fahmy10876@clients.com,+201041067832,4,35,3,10505,81,2023-08-05,False
10878,Hoda Shalaby,hoda.shalaby10877@clients.com,+201586859963,4,42,5,9927,151,2023-02-23,True
10879,Sara Amer,sara.amer10878@clients.com,+201081248738,3,18,5,9241,259,2023-10-12,True
10880,Youssef Soliman,youssef.soliman10879@clients.com,+201130307639,1,14,5,7666,374,2023-08-17,True
10881,Aya Ghoneim,aya.ghoneim10880@clients.com,+201293488735,4,35,5,5388,706,2024-07-12,False
10882,Dina Mansour,dina.mansour10881@clients.com,+201071904149,2,14,1,13925,171,2023-06-12,False
10883,Dina Badawy,dina.badawy10882@clients.com,+201529092664,2,1,3,14430,258,2024-06-17,False
10884,Mariam Fouad,mariam.fouad10883@clients.com,+201568403325,4,16,5,8436,45,2023-07-01,True
10885,Dina Hassan,dina.hassan10884@clients.com,+201250858455,4,50,5,5458,557,2024-07-22,True
10886,Tarek Hassan,tarek.hassan10885@clients.com,+201519672013,1,18,5,3621,283,2024-07-01,False
10887,Ibrahim Ghoneim,ibrahim.ghoneim10886@clients.com,+201586911039,3,45,5,5448,118,2024-07-18,True
10888,Nour Taha,nour.taha10887@clients.com,+201172732430,1,38,5,8816,465,2023-10-18,True
10889,Nour Abbas,nour.abbas10888@clients.com,+201079617410,1,44,2,11475,598,2023-01-11,False
10890,Nour Shalaby,nour.shalaby10889@clients.com,+201145690871,3,12,5,2408,485,2024-04-21,True
10891,Hassan Rizk,hassan.rizk10890@clients.com,+201538146044,2,6,5,6522,168,2024-03-23,True
10892,Fatima Ghoneim,fatima.ghoneim10891@clients.com,+201540751107,2,1,2,8808,261,2024-05-27,False
10893,Ibrahim Khaled,ibrahim.khaled10892@clients.com,+201047421622,3,1,2,8965,619,2023-05-18,False
10894,Sara Ibrahim,sara.ibrahim10893@clients.com,+201293261011,1,17,4,8842,767,2023-05-16,False
10895,Mona Mansour,mona.mansour10894@clients.com,+201022244273,3,2,3,4726,654,2024-03-19,False
10896,Sara Rizk,sara.rizk10895@clients.com,+201570619006,3,46,6,5620,368,2023-03-17,False
10897,Mohamed Nassar,mohamed.nassar10896@clients.com,+201072727911,1,41,6,13654,255,2023-05-12,False
10898,Mohamed Ghoneim,mohamed.ghoneim10897@clients.com,+201180104728,2,18,5,13482,386,2024-09-19,True
10899,Ahmed Abbas,ahmed.abbas10898@clients.com,+201068285733,2,42,6,10901,330,2024-05-19,False
10900,Hana Badawy,hana.badawy10899@clients.com,+201288765312,4,7,2,10223,214,2024-10-24,False
10901,Omar Shalaby,omar.shalaby10900@clients.com,+201060985151,4,13,4,13050,157,2023-11-09,False
10902,Mariam El-Masry,mariam.el-masry10901@clients.com,+201093642371,1,3,5,5992,528,2023-05-20,False
10903,Aya Badawy,aya.badawy10902@clients.com,+201130040915,2,48,5,8138,649,2023-07-12,False
10904,Youssef Khaled,youssef.khaled10903@clients.com,+201532543541,3,10,5,14397,69,2024-05-18,True
10905,Ahmed Amer,ahmed.amer10904@clients.com,+201521226338,3,19,6,8151,776,2023-08-07,False
10906,Dina Shalaby,dina.shalaby10905@clients.com,+201085811793,3,15,6,8427,166,2024-10-30,False
10907,Ibrahim Nassar,ibrahim.nassar10906@clients.com,+201155145385,3,7,4,2589,292,2023-12-08,False
10908,Sara Hassan,sara.hassan10907@clients.com,+201297103945,1,27,5,5208,346,2023-04-18,False
10909,Dina Fahmy,dina.fahmy10908@clients.com,+201187651255,2,16,4,9933,575,2023-10-13,False
10910,Hoda Abbas,hoda.abbas10909@clients.com,+201189284054,1,28,5,12718,336,2024-05-03,True
10911,Dina Emara,dina.emara10910@clients.com,+201593822704,1,1,5,14603,787,2023-09-17,False
10912,Omar Said,omar.said10911@clients.com,+201032510666,2,17,5,3809,257,2023-10-31,True
10913,Laila Ali,laila.ali10912@clients.com,+201084230699,1,4,5,7630,258,2024-12-31,True
10914,Sara Fahmy,sara.fahmy10913@clients.com,+201121981155,4,49,5,6369,508,2023-04-24,True
10915,Mahmoud Abbas,mahmoud.abbas10914@clients.com,+201142223664,2,43,6,5694,570,2024-11-08,False
10916,Ali Emara,ali.emara10915@clients.com,+201247252406,1,26,6,5589,377,2023-09-04,False
10917,Mahmoud Kamel,mahmoud.kamel10916@clients.com,+201146845911,4,16,1,4320,77,2024-09-22,False
10918,Aya Emara,aya.emara10917@clients.com,+201113779957,1,8,5,10093,105,2023-04-30,False
10919,Laila Badawy,laila.badawy10918@clients.com,+201024587161,1,8,6,10461,121,2024-03-25,False
10920,Mariam Kamel,mariam.kamel10919@clients.com,+201194970588,2,14,5,11334,799,2023-10-22,False
10921,Hoda Fouad,hoda.fouad10920@clients.com,+201263008508,2,6,5,2076,155,2023-09-01,True
10922,Laila Khaled,laila.khaled10921@clients.com,+201028337409,4,46,2,6987,133,2024-12-09,False
10923,Hassan Ibrahim,hassan.ibrahim10922@clients.com,+201147112881,4,41,3,8571,121,2024-02-23,False
10924,Aya Khaled,aya.khaled10923@clients.com,+201214174404,3,29,1,12957,81,2023-09-21,False
10925,Youssef Rizk,youssef.rizk10924@clients.com,+201017334180,3,30,3,2884,650,2024-08-03,False
10926,Ibrahim Emara,ibrahim.emara10925@clients.com,+201091069915,3,45,1,12591,766,2024-03-28,False
10927,Mahmoud Kamel,mahmoud.kamel10926@clients.com,+201510043730,3,25,6,581,494,2023-02-15,False
10928,Mona El-Masry,mona.el-masry10927@clients.com,+201574464982,4,23,5,7751,400,2024-09-10,True
10929,Laila Taha,laila.taha10928@clients.com,+201540042880,4,17,2,10809,756,2023-01-29,False
10930,Hassan Mansour,hassan.mansour10929@clients.com,+201242447981,1,11,5,3257,336,2023-01-28,True
10931,Aya Ibrahim,aya.ibrahim10930@clients.com,+201522345689,4,11,6,10751,50,2023-08-08,False
10932,Omar Mansour,omar.mansour10931@clients.com,+201273490971,4,25,3,1853,723,2023-04-18,False
10933,Mariam Emara,mariam.emara10932@clients.com,+201062840347,3,22,2,8044,83,2023-07-16,False
10934,Nour Mansour,nour.mansour10933@clients.com,+201229217110,1,14,5,11412,435,2024-12-29,True
10935,Ahmed Khaled,ahmed.khaled10934@clients.com,+201596715653,1,46,4,14206,709,2024-08-05,False
10936,Mariam Nassar,mariam.nassar10935@clients.com,+201258269526,4,31,5,14999,775,2023-03-10,True
10937,Hoda Ali,hoda.ali10936@clients.com,+201164512666,3,17,4,13003,589,2024-05-14,False
10938,Youssef Mansour,youssef.mansour10937@clients.com,+201220405233,4,40,2,14883,722,2023-09-28,False
10939,Tarek Nassar,tarek.nassar10938@clients.com,+201121510606,1,26,5,14856,780,2023-07-22,True
10940,Ahmed Amer,ahmed.amer10939@clients.com,+201517142023,4,41,3,3732,750,2023-06-20,False
10941,Ibrahim Soliman,ibrahim.soliman10940@clients.com,+201157378529,2,11,5,10900,190,2024-02-10,True
10942,Mona Shalaby,mona.shalaby10941@clients.com,+201022593547,3,26,1,7814,579,2024-01-16,False
10943,Sara Nassar,sara.nassar10942@clients.com,+201545998951,4,35,4,14249,789,2023-01-04,False
10944,Mohamed Kamel,mohamed.kamel10943@clients.com,+201080340587,4,49,5,6625,564,2023-10-26,True
10945,Youssef Khaled,youssef.khaled10944@clients.com,+201288915504,3,30,2,6317,371,2024-10-29,False
10946,Hana Mansour,hana.mansour10945@clients.com,+201193220130,4,7,2,3150,141,2024-02-29,False
10947,Omar Kamel,omar.kamel10946@clients.com,+201144299981,1,27,3,5598,215,2024-05-27,False
10948,Omar Fouad,omar.fouad10947@clients.com,+201118132233,4,1,5,7058,196,2024-11-27,True
10949,Hassan Soliman,hassan.soliman10948@clients.com,+201533606734,1,47,1,1206,96,2024-12-07,False
10950,Laila Ghoneim,laila.ghoneim10949@clients.com,+201273051158,3,38,5,10998,798,2024-01-04,False
10951,Ahmed Fahmy,ahmed.fahmy10950@clients.com,+201543585534,1,16,5,66,176,2024-01-25,True
10952,Tarek Mansour,tarek.mansour10951@clients.com,+201164214663,3,5,4,11138,794,2024-12-13,False
10953,Sara Ibrahim,sara.ibrahim10952@clients.com,+201088599842,2,37,3,13267,756,2023-05-13,False
10954,Tarek Rizk,tarek.rizk10953@clients.com,+201044192045,3,23,5,252,219,2023-05-15,True
10955,Nour Abbas,nour.abbas10954@clients.com,+201216162734,2,16,6,6912,606,2023-07-25,False
10956,Mona Badawy,mona.badawy10955@clients.com,+201141553825,2,22,3,6574,70,2023-05-12,False
10957,Tarek Soliman,tarek.soliman10956@clients.com,+201029510481,1,32,1,6279,211,2024-02-17,False
10958,Hana Badawy,hana.badawy10957@clients.com,+201069234109,4,12,4,3819,549,2024-02-08,False
10959,Mohamed Khaled,mohamed.khaled10958@clients.com,+201060559000,3,39,5,302,588,2023-06-26,False
10960,Mohamed Abbas,mohamed.abbas10959@clients.com,+201565906579,2,32,1,9791,125,2023-08-23,False
